ticker,price,stage,technical_stage,pattern,formation_score,technical_score,risk_score,decision,market_regime_state,market_regime_score,market_regime_reason,rs20_vs_spy,rsi14,rvol,max_up_day_30d_pct,ten_pct_up_days_30d,explosive_move_30d,atr_pct,avg_dollar_volume,ema20,ema50,ema200,daily_support,daily_resistance,weekly_support,weekly_resistance,monthly_support,monthly_resistance,entry_trigger,entry_model,entry_condition,entry_buffer_pct,retest_reference,retest_distance_pct,retest_quality_score,retest_quality_reasons,ema20_slope5_pct,support_touch_count,higher_low,bullish_close,stop,stop_basis,stop_anchor,stop_anchor_distance_pct,risk_pct,swing5_low,swing10_low,target_5,target_8,target_10,rr_to_8pct,next_higher_resistance,runway_to_next_resistance_pct,runway_ok,min_runway_required_pct,effective_target,effective_target_pct,effective_rr,effective_rr_ok,min_effective_rr_required,distance_to_20d_high_pct,extension_above_20d_high_pct,avg_share_volume20,median_dollar_volume20,adr20_pct,liquidity_gate_passed,volatility_gate_passed,company_name,rank_score,theme,theme_etf,theme_score,theme_state,theme_bonus,theme_match_confidence,theme_match_source,theme_match_reason,sector_regime_ok,catalyst_score,catalyst_status,catalyst_type,catalyst_bias,catalyst_headline,catalyst_provider,catalyst_age_hours,catalyst_relevance,catalyst_fresh,news_freshness_status,catalyst_materiality,rejected_news_count,earnings_days,negative_catalyst_risk,final_score,final_decision,live_status,live_session_date,live_bar_at_et,live_bar_high,live_bar_low,live_price,session_high,session_low,live_vwap,live_above_vwap,opening_range_high,opening_range_low,live_above_or_high,intraday_rvol,volume_vs_9ma,opening_30m_rvol,opening_volume_spike_2x,quote_bid,quote_ask,bid_ask_spread_pct,spread_gate_passed,spread_gate_source,live_trigger_reached,live_retest_touched,live_confirmation_score,premarket_price,premarket_gap_pct,premarket_volume,premarket_status,live_trade_action,order_flow_mode,order_flow_score,order_flow_state,buy_pressure_pct,sell_pressure_pct,signed_volume_proxy,volume_imbalance_proxy,close_location_value,volume_impulse,vwap_pressure,market_hunt_score,universal_10pct_gate,v3_market_data_source,v3_market_data_refreshed_at_utc,v3_provider_coverage,v3_analyzable_coverage,live_stage_priority,previous_state,monitor_state,state_changed,checked_at_et
AUGO,88.3,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, tight range",52,62,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,4.79,48.6,0.88,12.95,2,True,5.69,87238661.0,83.91,77.16,66.62,78.59,90.64,47.61,90.64,47.61,108.18,91.04,RESISTANCE_BREAKOUT,BREAKOUT,0.44,,,0,,,0,False,False,85.58,ATR_FALLBACK,83.51,8.28,6.0,82.22,82.09,95.59,98.33,100.15,1.33,108.18,18.83,True,5.0,98.33,8.0,1.33,False,2.5,2.65,0.0,1051551.0,78812419.0,4.69,True,True,Aura Minerals Inc. - Common Shares,55.5,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,55.5,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,88.3,88.3,88.3,93.49,88.18,91.35,False,92.48,89.64,False,1.79,0.0,1.24,False,81.77,93.65,,False,NONE,False,False,20,90.98,5.84,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,20.6,STRONG SELLING PRESSURE,40.5,59.5,-236869.0,-26.68,-0.582,0.2,-3.34,55.5,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
BE,279.78,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,36.31,69.4,0.62,12.29,1,True,6.22,3099498950.0,247.01,238.25,203.87,185.93,283.83,157.33,351.28,116.5,351.28,285.22,RESISTANCE_BREAKOUT,BREAKOUT,0.49,,,0,,,0,False,False,268.11,ATR_FALLBACK,259.1,9.16,6.0,249.05,204.3,299.48,308.04,313.75,1.33,351.28,23.16,True,5.0,308.04,8.0,1.33,False,2.5,1.45,0.0,12856035.0,2728888056.0,6.27,True,True,Bloom Energy Corporation Class A Common Stock,54.4,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,54.4,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,279.77,279.77,279.77,288.0,275.53,281.21,False,288.0,278.87,False,0.99,0.0,1.0,False,279.8,280.0,0.071,True,QUOTE,False,False,0,284.5,5.25,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,49.9,BALANCED,62.2,37.8,1055092.0,13.33,-0.012,0.55,-0.51,54.4,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
NTSK,17.31,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,18.63,64.9,0.47,15.65,2,True,6.44,93360398.0,15.36,14.17,14.04,13.14,17.9,8.69,16.58,7.66,16.58,17.99,RESISTANCE_BREAKOUT,BREAKOUT,0.5,,,0,,,0,False,False,16.91,ATR_FALLBACK,16.32,9.29,6.0,14.2,13.26,18.89,19.43,19.79,1.33,,,False,5.0,19.43,8.0,1.33,False,2.5,3.44,0.0,5996151.0,81867959.0,6.72,True,True,"Netskope, Inc. - Class A Common Stock",52.8,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.8,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,17.31,17.31,17.31,17.63,16.82,17.42,False,17.5,16.82,False,0.55,0.0,0.42,False,12.58,21.64,,False,NONE,False,False,0,17.09,-1.16,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,50.0,BALANCED,62.4,37.6,389773.0,13.51,-0.008,0.58,-0.64,52.8,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
DT,55.43,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,12.67,56.6,0.44,4.44,0,False,3.14,306210562.0,52.08,49.09,44.43,48.08,55.76,39.65,54.83,31.64,54.83,55.9,RESISTANCE_BREAKOUT,BREAKOUT,0.25,,,0,,,0,False,False,52.98,ATR_FALLBACK,53.29,4.67,5.23,50.05,49.56,58.69,60.37,61.49,1.53,,,False,5.0,60.37,8.0,1.53,False,2.5,0.6,0.0,5864553.0,279981303.0,2.97,True,True,"Dynatrace, Inc. Common Stock",52.7,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.7,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,55.4,55.4,55.4,56.27,54.76,55.63,False,55.85,54.76,False,1.27,0.0,1.17,False,55.51,55.51,0.0,True,QUOTE,False,False,20,55.71,0.94,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,42.6,BALANCED,49.6,50.4,-77.0,-0.0,-0.072,0.28,-0.4,52.7,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
CRM,242.99,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, bull flag/pullback, volume contraction, low-volume pullback",50,68,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,18.82,43.4,0.51,22.58,1,True,3.97,3888723403.0,239.49,216.05,203.93,198.95,268.27,146.32,268.27,146.32,263.53,269.04,RESISTANCE_BREAKOUT,BREAKOUT,0.29,,,0,,,0,False,False,252.9,ATR_FALLBACK,254.59,5.37,6.0,241.75,241.75,282.49,290.56,295.94,1.33,,,False,5.0,290.56,8.0,1.33,False,2.5,10.4,0.0,16152247.0,2999782115.0,3.74,True,True,"Salesforce, Inc. Common Stock",52.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.2,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,242.99,242.99,242.99,247.0,241.52,243.61,False,247.0,241.52,False,1.71,0.0,2.39,True,242.23,242.27,0.017,True,QUOTE,False,False,25,243.81,-2.69,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,39.5,SELLING PRESSURE,37.0,63.0,-1125898.0,-13.86,-0.125,0.55,-0.25,52.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,INVALIDATED,True,2026-09-17T12:56:01-04:00
OKTA,189.91,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, volume contraction",48,72,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,35.4,61.6,0.47,28.63,2,True,4.82,715858613.0,169.12,153.08,117.45,127.6,191.99,113.87,179.44,62.66,174.85,192.72,RESISTANCE_BREAKOUT,BREAKOUT,0.38,,,0,,,0,False,False,181.16,ATR_FALLBACK,179.0,7.12,6.0,166.17,157.73,202.36,208.14,211.99,1.33,,,False,5.0,208.14,8.0,1.33,False,2.5,1.1,0.0,4289027.0,578333848.0,5.28,True,True,"Okta, Inc. - Class A Common Stock",52.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.2,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,189.91,189.91,189.91,191.73,183.0,188.81,True,189.71,183.0,True,0.83,0.0,1.08,False,181.39,197.56,,True,LIQUIDITY_PROXY,False,False,50,183.01,-2.72,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,63.9,BUYING PRESSURE,65.4,34.6,520377.0,25.68,0.148,1.24,0.58,52.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
TWLO,242.2,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, tight range",52,76,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,10.07,50.6,0.33,24.89,1,True,4.08,367283450.0,231.91,221.53,178.5,215.79,244.89,179.2,258.35,112.99,258.35,245.68,RESISTANCE_BREAKOUT,BREAKOUT,0.32,,,0,,,0,False,False,230.94,EMA20,231.91,5.61,6.0,222.63,221.86,257.96,265.34,270.25,1.33,258.35,5.16,True,5.0,258.35,5.16,0.86,False,2.5,1.11,0.0,1606961.0,344751380.0,4.02,True,True,Twilio Inc. Class A Common Stock,51.3,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,51.3,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,242.2,242.2,242.2,245.35,236.18,243.32,False,245.33,236.18,False,0.81,0.0,0.66,False,242.38,242.88,0.206,True,QUOTE,False,False,0,238.0,-0.37,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,52.6,BALANCED,61.6,38.4,95014.0,18.37,0.068,0.53,-0.46,51.3,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
DOCU,70.26,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, volume contraction",40,64,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,14.03,65.3,0.49,10.31,1,True,4.23,224158522.0,65.74,60.44,57.62,58.73,74.07,42.25,70.4,41.37,66.33,74.3,RESISTANCE_BREAKOUT,BREAKOUT,0.32,,,0,,,0,False,False,69.84,ATR_FALLBACK,69.85,5.99,6.0,63.82,63.63,78.02,80.25,81.73,1.33,,,False,5.0,80.25,8.0,1.33,False,2.5,5.42,0.0,3380702.0,204876584.0,3.87,True,True,"DocuSign, Inc. - Common Stock",50.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,50.2,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,70.26,70.26,70.26,71.35,68.27,70.16,True,70.15,68.27,True,1.24,0.0,1.44,False,66.67,73.67,,True,LIQUIDITY_PROXY,False,False,70,69.15,-1.78,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,48.8,BALANCED,56.3,43.7,44966.0,2.7,0.196,0.41,0.15,50.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
ASO,50.07,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, near EMA200 pivot",44,64,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,6.44,69.0,0.21,14.4,1,True,4.57,110877033.0,48.48,48.07,50.04,41.9,56.71,41.9,56.71,41.9,61.27,56.89,RESISTANCE_BREAKOUT,BREAKOUT,0.32,,,0,,,0,False,False,53.48,ATR_FALLBACK,53.46,6.03,6.0,49.76,42.91,59.74,61.45,62.58,1.33,61.27,7.69,True,5.0,61.27,7.69,1.28,False,2.5,13.26,0.0,2311346.0,82406790.0,3.89,True,True,"Academy Sports and Outdoors, Inc. - Common Stock",50.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,50.0,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,50.08,50.08,50.08,51.12,49.9,50.42,False,51.12,49.9,False,0.61,0.0,0.5,False,36.22,64.2,,True,LIQUIDITY_PROXY,False,False,0,50.64,0.44,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,44.5,BALANCED,47.9,52.1,-961.0,-0.19,-0.113,0.66,-0.68,50.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,INVALIDATED,True,2026-09-17T12:56:01-04:00
FA,21.08,DISCOVER,DISCOVER,"above EMA50, rising EMA50, volume contraction",40,56,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,0.63,51.2,0.29,17.32,1,True,3.83,26219863.0,21.09,20.41,17.03,19.9,22.37,15.82,25.15,10.28,25.15,22.43,RESISTANCE_BREAKOUT,BREAKOUT,0.29,,,0,,,0,False,False,21.09,EMA20,21.09,6.0,6.0,20.37,19.9,23.56,24.23,24.68,1.33,25.15,12.1,True,5.0,24.23,8.0,1.33,False,2.5,6.12,0.0,1279201.0,26499023.0,3.38,True,True,First Advantage Corporation - Common Stock,48.4,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,48.4,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,21.08,21.08,21.08,21.61,20.86,21.06,True,21.61,20.96,False,1.06,0.0,1.71,False,15.36,26.7,,False,NONE,False,False,25,21.29,-1.25,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,48.8,BALANCED,39.4,60.6,-49208.0,-13.43,-0.111,1.58,0.09,48.4,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,INVALIDATED,True,2026-09-17T12:56:01-04:00
NET,329.88,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,13.93,57.7,0.46,10.51,1,True,5.03,890965096.0,305.41,288.71,244.69,269.3,334.6,212.32,332.22,164.05,332.22,335.93,RESISTANCE_BREAKOUT,BREAKOUT,0.4,,,0,,,0,False,False,315.77,ATR_FALLBACK,311.03,7.41,6.0,302.88,269.3,352.72,362.8,369.52,1.33,,,False,5.0,362.8,8.0,1.33,False,2.5,1.43,0.0,3006266.0,859463887.0,5.2,True,True,"Cloudflare, Inc. Class A Common Stock",48.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,48.0,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,329.6,329.6,329.6,336.9,318.0,331.73,False,331.7,318.0,False,0.83,0.0,0.89,False,331.0,331.49,0.148,True,QUOTE,False,False,0,325.25,0.18,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,50.8,BALANCED,67.7,32.3,318828.0,23.61,-0.166,0.48,-0.64,48.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
VRNS,47.41,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, tight range",52,76,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,13.04,59.8,0.24,10.41,1,True,4.26,84107390.0,45.3,43.19,38.84,39.88,48.39,32.04,49.54,19.7,49.54,48.55,RESISTANCE_BREAKOUT,BREAKOUT,0.33,,,0,,,0,False,False,45.64,ATR_FALLBACK,45.52,6.24,6.0,44.17,40.89,50.98,52.44,53.41,1.33,49.54,2.04,False,5.0,49.54,2.04,0.34,False,2.5,2.07,0.0,1837078.0,67695126.0,4.17,True,True,"Varonis Systems, Inc. - Common Stock",48.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,48.0,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,47.41,47.41,47.41,48.26,45.75,47.53,False,47.22,45.75,True,0.47,0.0,0.39,False,34.28,58.98,,False,NONE,False,False,25,46.69,-0.15,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,47.2,BALANCED,43.2,56.8,-4678.0,-1.04,0.089,0.62,-0.25,48.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
CLMT,58.99,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,60,55,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,20.84,95.7,0.58,15.17,1,True,4.07,62292710.0,53.28,47.86,35.84,45.73,59.08,31.7,58.4,26.41,51.5,59.27,RESISTANCE_BREAKOUT,BREAKOUT,0.33,,,0,,,0,False,False,55.72,ATR_FALLBACK,55.67,6.08,6.0,54.91,51.77,62.24,64.01,65.2,1.33,,,False,5.0,64.01,8.0,1.33,False,2.5,0.14,0.0,1166923.0,61646262.0,4.41,True,True,"Calumet, Inc - Common Stock",47.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,47.0,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,58.99,58.99,58.99,59.18,57.3,58.73,True,59.17,57.3,False,1.07,0.0,1.26,False,49.76,66.58,,False,NONE,False,False,25,58.0,-0.02,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,60.1,BUYING PRESSURE,67.0,33.0,139082.0,20.39,0.334,0.76,0.45,47.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
ZS,194.74,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,62,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,6.41,54.3,0.49,16.52,1,True,5.13,606788244.0,178.51,168.97,179.18,159.2,196.57,121.72,190.97,114.62,191.25,197.37,RESISTANCE_BREAKOUT,BREAKOUT,0.41,,,0,,,0,False,False,185.53,ATR_FALLBACK,182.38,7.6,6.0,160.75,159.2,207.24,213.16,217.11,1.33,,,False,5.0,213.16,8.0,1.33,False,2.5,0.94,0.0,3342306.0,443044140.0,5.11,True,True,"Zscaler, Inc. - Common Stock",46.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,46.0,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,194.62,194.62,194.62,198.93,188.66,195.23,False,198.93,188.66,False,0.64,0.0,0.74,False,181.25,197.5,,True,LIQUIDITY_PROXY,False,False,0,191.67,0.05,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,57.3,BALANCED,63.4,36.6,376976.0,22.49,0.335,0.51,-0.31,46.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
AEM,200.27,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, tight range, volume contraction, low-volume pullback",46,52,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,-2.46,37.8,0.38,11.12,1,True,3.85,576950246.0,197.76,186.81,180.06,192.7,223.93,134.08,223.93,134.08,254.05,224.55,RESISTANCE_BREAKOUT,BREAKOUT,0.28,,,0,,,0,False,False,211.59,ATR_FALLBACK,212.98,5.15,5.77,192.7,192.7,235.78,242.51,247.01,1.39,254.05,13.14,True,5.0,242.51,8.0,1.39,False,2.5,11.81,0.0,2976432.0,559134158.0,3.5,True,True,Agnico Eagle Mines Limited Common Stock,45.9,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,45.9,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,200.21,200.21,200.21,203.6,198.82,201.61,False,202.39,198.82,False,1.35,0.0,1.33,False,200.22,200.36,0.07,True,QUOTE,False,False,20,202.32,3.45,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,47.8,BALANCED,49.1,50.9,90398.0,8.59,0.153,0.3,-0.69,45.9,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,INVALIDATED,True,2026-09-17T12:56:01-04:00
WIX,80.36,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, near EMA200 pivot, volume contraction",42,52,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,4.08,41.5,0.14,16.45,1,True,6.34,108990437.0,78.74,71.96,82.33,69.27,96.8,40.16,96.8,40.16,94.83,97.21,RESISTANCE_BREAKOUT,BREAKOUT,0.42,,,0,,,0,False,False,91.38,ATR_FALLBACK,89.57,7.86,6.0,72.82,69.27,102.07,104.98,106.93,1.33,,,False,5.0,104.98,8.0,1.33,False,2.5,20.46,0.0,1367482.0,95927623.0,5.75,True,True,Wix.com Ltd. - Ordinary Shares,43.1,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,43.1,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,80.45,80.45,80.45,81.99,78.61,80.86,False,81.99,78.61,False,0.52,0.0,0.51,False,58.49,101.77,,True,LIQUIDITY_PROXY,False,False,0,80.37,-0.04,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,51.4,BALANCED,51.7,48.3,149.0,0.08,0.317,0.83,-0.51,43.1,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,INVALIDATED,True,2026-09-17T12:56:01-04:00
S,23.39,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,10.62,53.6,0.81,14.48,2,True,5.32,185717737.0,21.33,20.28,17.66,19.07,23.92,14.4,23.95,11.81,23.95,24.02,RESISTANCE_BREAKOUT,BREAKOUT,0.42,,,0,,,0,False,False,22.57,ATR_FALLBACK,22.15,7.78,6.0,19.16,19.07,25.22,25.94,26.42,1.33,,,False,5.0,25.94,8.0,1.33,False,2.5,2.25,0.0,8811463.0,130987803.0,4.99,True,True,"SentinelOne, Inc. Class A Common Stock",43.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,43.0,WATCHLIST,LIVE,2026-09-17,2026-09-17T12:55:00-04:00,23.38,23.38,23.38,24.25,22.59,23.7,False,23.84,22.59,False,1.33,0.0,1.48,False,23.49,23.5,0.043,True,QUOTE,False,False,20,22.29,-3.8,0.0,AVAILABLE,WAIT / ACTIVE CATALYST REQUIRED,BAR_PROXY,50.6,BALANCED,60.3,39.7,1842925.0,26.38,-0.111,0.43,-1.38,43.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98,1,NEW,ARMED,True,2026-09-17T12:56:01-04:00
