ticker,price,stage,technical_stage,pattern,formation_score,technical_score,risk_score,decision,market_regime_state,market_regime_score,market_regime_reason,rs20_vs_spy,rsi14,rvol,max_up_day_30d_pct,ten_pct_up_days_30d,explosive_move_30d,atr_pct,avg_dollar_volume,ema20,ema50,ema200,daily_support,daily_resistance,weekly_support,weekly_resistance,monthly_support,monthly_resistance,entry_trigger,entry_model,entry_condition,entry_buffer_pct,retest_reference,retest_distance_pct,retest_quality_score,retest_quality_reasons,ema20_slope5_pct,support_touch_count,higher_low,bullish_close,stop,stop_basis,stop_anchor,stop_anchor_distance_pct,risk_pct,swing5_low,swing10_low,target_5,target_8,target_10,rr_to_8pct,next_higher_resistance,runway_to_next_resistance_pct,runway_ok,min_runway_required_pct,effective_target,effective_target_pct,effective_rr,effective_rr_ok,min_effective_rr_required,distance_to_20d_high_pct,extension_above_20d_high_pct,avg_share_volume20,median_dollar_volume20,adr20_pct,liquidity_gate_passed,volatility_gate_passed,company_name,rank_score,theme,theme_etf,theme_score,theme_state,theme_bonus,theme_match_confidence,theme_match_source,theme_match_reason,sector_regime_ok,catalyst_score,catalyst_status,catalyst_type,catalyst_bias,catalyst_headline,catalyst_provider,catalyst_age_hours,catalyst_relevance,catalyst_fresh,news_freshness_status,catalyst_materiality,rejected_news_count,earnings_days,negative_catalyst_risk,final_score,final_decision,live_status,live_session_date,live_bar_at_et,live_bar_high,live_bar_low,live_price,session_high,session_low,live_vwap,live_above_vwap,opening_range_high,opening_range_low,live_above_or_high,intraday_rvol,volume_vs_9ma,opening_30m_rvol,opening_volume_spike_2x,quote_bid,quote_ask,bid_ask_spread_pct,spread_gate_passed,spread_gate_source,live_trigger_reached,live_retest_touched,live_confirmation_score,premarket_price,premarket_gap_pct,premarket_volume,premarket_status,live_trade_action,order_flow_mode,order_flow_score,order_flow_state,buy_pressure_pct,sell_pressure_pct,signed_volume_proxy,volume_imbalance_proxy,close_location_value,volume_impulse,vwap_pressure,market_hunt_score,universal_10pct_gate,v3_market_data_source,v3_market_data_refreshed_at_utc,v3_provider_coverage,v3_analyzable_coverage
TEAM,192.0,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, volume contraction",48,72,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,11.11,55.0,0.33,35.31,2,True,4.83,639867728.0,178.73,152.11,123.94,160.96,198.6,74.41,198.6,56.01,197.3,199.34,RESISTANCE_BREAKOUT,BREAKOUT,0.37,,,0,,,0,False,False,187.38,ATR_FALLBACK,185.43,6.98,6.0,174.46,174.21,209.31,215.29,219.28,1.33,,,False,5.0,215.29,8.0,1.33,False,2.5,3.44,0.0,3689964.0,657057588.0,4.81,True,True,Atlassian Corporation  - Class A Common Stock,61.5,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,61.5,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,61.5,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
CAI,30.82,EXTENDED,EXTENDED,"20/50 uptrend, rising EMA50, volume contraction, late/extended breakout",32,30,65,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,36.32,70.6,0.8,21.58,2,True,4.65,135559464.0,25.53,22.75,22.09,22.59,29.08,15.11,28.32,14.19,28.32,30.82,CONFIRMED_MARKET,BREAKOUT,0.0,,,0,,,0,False,False,28.97,ATR_FALLBACK,28.67,6.98,6.0,23.2,23.2,32.36,33.29,33.9,1.33,,,False,5.0,33.29,8.0,1.33,False,2.5,-5.63,5.97,5222498.0,127103609.0,5.65,True,True,"Caris Life Sciences, Inc. - Common Stock",61.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,61.2,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,61.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
AVAH,14.14,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, volume contraction",40,60,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,8.36,55.8,0.33,24.75,1,True,3.78,46077908.0,13.44,11.86,9.32,12.39,14.71,7.76,14.54,5.93,14.0,14.75,RESISTANCE_BREAKOUT,BREAKOUT,0.29,,,0,,,0,False,False,13.87,ATR_FALLBACK,13.95,5.44,6.0,13.68,13.02,15.49,15.93,16.23,1.33,,,False,5.0,15.93,8.0,1.33,False,2.5,4.03,0.0,3263641.0,38270025.0,4.0,True,True,Aveanna Healthcare Holdings Inc. - Common Stock,59.7,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,59.7,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,59.7,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
PSNL,16.23,REJECT,REJECT,"20/50 uptrend, rising EMA50, volume contraction, low-volume pullback",36,46,20,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,3.57,40.6,0.73,13.66,1,True,3.26,60762262.0,16.17,14.89,11.02,15.91,18.89,9.65,18.89,4.95,18.89,18.93,RESISTANCE_BREAKOUT,BREAKOUT,0.22,,,0,,,0,False,False,18.04,ATR_FALLBACK,18.14,4.2,4.7,15.91,15.91,19.88,20.45,20.83,1.7,,,False,5.0,20.45,8.0,1.7,False,2.5,16.39,0.0,3822352.0,44510700.0,4.43,True,True,"Personalis, Inc. - Common Stock",59.3,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,59.3,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,59.3,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
VEEV,265.18,REJECT,REJECT,"20/50 uptrend, rising EMA50, volume contraction, low-volume pullback",36,50,20,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,6.56,35.2,0.26,15.2,1,True,3.31,456351329.0,261.07,238.27,215.55,238.93,296.24,151.15,296.24,148.05,296.24,296.94,RESISTANCE_BREAKOUT,BREAKOUT,0.24,,,0,,,0,False,False,282.18,ATR_FALLBACK,283.77,4.44,4.97,258.01,258.01,311.79,320.7,326.64,1.61,,,False,5.0,320.7,8.0,1.61,False,2.5,11.71,0.0,1732681.0,360916533.0,3.23,True,True,Veeva Systems Inc. Class A Common Stock,58.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,58.2,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,58.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
DELL,589.51,REJECT,REJECT,"20/50 uptrend, rising EMA50",26,50,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,35.64,67.5,0.58,15.81,2,True,6.22,4855093200.0,512.35,465.31,318.58,421.89,576.75,358.88,567.75,136.85,514.0,589.51,RESISTANCE_BREAKOUT,BREAKOUT,2.21,,,0,,,0,False,False,554.14,ATR_FALLBACK,534.51,9.33,6.0,506.25,432.27,618.99,636.67,648.46,1.33,,,False,5.0,636.67,8.0,1.33,False,2.5,-2.16,2.21,9559025.0,3531048236.0,5.89,True,True,Dell Technologies Inc. Class C Common Stock ,56.0,UNCLASSIFIED,,0.0,NONE,0.0,0.55,SUMMARY_KEYWORD,infrastructure,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,56.0,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,56.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
AUGO,88.3,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, tight range",52,62,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,4.79,48.6,0.88,12.95,2,True,5.69,87238661.0,83.91,77.16,66.62,78.59,90.64,47.61,90.64,47.61,108.18,91.04,RESISTANCE_BREAKOUT,BREAKOUT,0.44,,,0,,,0,False,False,85.58,ATR_FALLBACK,83.51,8.28,6.0,82.22,82.09,95.59,98.33,100.15,1.33,108.18,18.83,True,5.0,98.33,8.0,1.33,False,2.5,2.65,0.0,1051551.0,78812419.0,4.69,True,True,Aura Minerals Inc. - Common Shares,55.5,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,55.5,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,55.5,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
NOW,138.12,REJECT,REJECT,"20/50 uptrend, rising EMA50, volume contraction",32,46,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,9.5,49.7,0.34,10.04,1,True,4.83,2109788191.0,134.91,125.59,125.37,121.88,149.6,89.39,149.6,81.24,149.6,150.13,RESISTANCE_BREAKOUT,BREAKOUT,0.36,,,0,,,0,False,False,141.13,ATR_FALLBACK,140.13,6.66,6.0,130.39,130.39,157.64,162.14,165.15,1.33,,,False,5.0,162.14,8.0,1.33,False,2.5,8.31,0.0,16012784.0,1979945210.0,4.16,True,True,"ServiceNow, Inc. Common Stock",55.4,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,55.4,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,55.4,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
HNGE,94.65,FORMING,FORMING,"20/50 uptrend, rising EMA50, compressed below 20d resistance, tight range, volume contraction",58,78,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,7.91,52.7,0.46,11.55,1,True,4.63,169070566.0,90.75,85.44,66.57,84.23,95.62,67.86,95.57,34.64,95.57,95.97,RESISTANCE_BREAKOUT,BREAKOUT,0.37,,,0,,,0,False,False,90.21,EMA20,90.75,5.44,6.0,86.29,86.29,100.77,103.65,105.57,1.33,,,False,5.0,103.65,8.0,1.33,False,2.5,1.02,0.0,1838667.0,154257521.0,4.95,True,True,"Hinge Health, Inc. Class A Common Stock",55.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,55.2,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,55.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
SSRM,36.21,REJECT,REJECT,"20/50 uptrend, rising EMA50, volume contraction, low-volume pullback",36,46,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,3.24,39.8,0.33,11.64,2,True,4.56,89100673.0,35.77,33.52,29.26,34.15,39.44,24.15,39.44,22.54,39.43,39.57,RESISTANCE_BREAKOUT,BREAKOUT,0.33,,,0,,,0,False,False,37.2,ATR_FALLBACK,37.1,6.25,6.0,34.15,34.15,41.55,42.74,43.53,1.33,,,False,5.0,42.74,8.0,1.33,False,2.5,8.94,0.0,2503456.0,85857278.0,3.78,True,True,SSR Mining Inc. - Common Stock,54.8,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,54.8,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,54.8,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
WPM,150.8,REJECT,REJECT,"20/50 uptrend, rising EMA50, volume contraction, low-volume pullback",36,46,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,3.33,42.7,0.24,11.1,1,True,4.06,312880659.0,148.89,139.17,128.1,144.03,163.9,101.46,163.9,101.46,165.03,164.39,RESISTANCE_BREAKOUT,BREAKOUT,0.3,,,0,,,0,False,False,154.53,ATR_FALLBACK,155.2,5.59,6.0,144.06,144.06,172.61,177.54,180.83,1.33,165.03,0.39,False,5.0,165.03,0.39,0.07,False,2.5,8.69,0.0,2312977.0,332662984.0,3.42,True,True,Wheaton Precious Metals Corp Common Shares (Canada),54.6,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,54.6,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,54.6,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
BE,279.78,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,36.31,69.4,0.62,12.29,1,True,6.22,3099498950.0,247.01,238.25,203.87,185.93,283.83,157.33,351.28,116.5,351.28,285.22,RESISTANCE_BREAKOUT,BREAKOUT,0.49,,,0,,,0,False,False,268.11,ATR_FALLBACK,259.1,9.16,6.0,249.05,204.3,299.48,308.04,313.75,1.33,351.28,23.16,True,5.0,308.04,8.0,1.33,False,2.5,1.45,0.0,12856035.0,2728888056.0,6.27,True,True,Bloom Energy Corporation Class A Common Stock,54.4,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,54.4,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,54.4,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
TEM,79.79,EXTENDED,EXTENDED,"20/50 uptrend, rising EMA50, 20d volume expansion, late/extended breakout",34,38,65,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,31.18,61.8,1.47,24.09,4,True,6.07,535270456.0,64.3,59.32,59.46,57.72,72.96,40.77,72.96,40.77,72.96,79.79,CONFIRMED_MARKET,BREAKOUT,0.0,,,0,,,0,False,False,75.0,ATR_FALLBACK,72.53,9.1,6.0,57.72,57.72,83.78,86.17,87.77,1.33,,,False,5.0,86.17,8.0,1.33,False,2.5,-8.56,9.36,8446984.0,418928593.0,7.57,True,True,"Tempus AI, Inc. - Class A Common Stock",54.4,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,54.4,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,54.4,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
CRWD,246.4,REJECT,REJECT,"20/50 uptrend, rising EMA50",26,50,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,23.12,58.1,0.6,20.5,2,True,5.49,2594512061.0,219.39,205.52,161.75,181.24,245.19,165.5,233.88,90.45,233.88,246.4,RESISTANCE_BREAKOUT,BREAKOUT,0.5,,,0,,,0,False,False,231.62,ATR_FALLBACK,226.13,8.23,6.0,204.27,200.6,258.73,266.12,271.05,1.33,,,False,5.0,266.12,8.0,1.33,False,2.5,-0.49,0.5,11950248.0,2139690569.0,5.73,True,True,"CrowdStrike Holdings, Inc. - Class A Common Stock",53.3,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,53.3,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,53.3,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
NTSK,17.31,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,18.63,64.9,0.47,15.65,2,True,6.44,93360398.0,15.36,14.17,14.04,13.14,17.9,8.69,16.58,7.66,16.58,17.99,RESISTANCE_BREAKOUT,BREAKOUT,0.5,,,0,,,0,False,False,16.91,ATR_FALLBACK,16.32,9.29,6.0,14.2,13.26,18.89,19.43,19.79,1.33,,,False,5.0,19.43,8.0,1.33,False,2.5,3.44,0.0,5996151.0,81867959.0,6.72,True,True,"Netskope, Inc. - Class A Common Stock",52.8,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.8,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,52.8,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
DT,55.43,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,12.67,56.6,0.44,4.44,0,False,3.14,306210562.0,52.08,49.09,44.43,48.08,55.76,39.65,54.83,31.64,54.83,55.9,RESISTANCE_BREAKOUT,BREAKOUT,0.25,,,0,,,0,False,False,52.98,ATR_FALLBACK,53.29,4.67,5.23,50.05,49.56,58.69,60.37,61.49,1.53,,,False,5.0,60.37,8.0,1.53,False,2.5,0.6,0.0,5864553.0,279981303.0,2.97,True,True,"Dynatrace, Inc. Common Stock",52.7,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.7,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,52.7,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
NTRA,359.97,REJECT,REJECT,"20/50 uptrend, rising EMA50",26,50,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,11.65,62.6,0.55,21.37,1,True,3.11,370763281.0,330.86,305.92,248.87,316.0,357.14,219.5,343.18,181.0,343.18,359.97,RESISTANCE_BREAKOUT,BREAKOUT,0.79,,,0,,,0,False,False,341.14,ATR_FALLBACK,343.15,4.67,5.23,320.65,318.0,377.97,388.77,395.97,1.53,,,False,5.0,388.77,8.0,1.53,False,2.5,-0.78,0.79,1142028.0,352809150.0,3.26,True,True,"Natera, Inc. - Common Stock",52.4,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.4,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,52.4,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
CRM,242.99,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, bull flag/pullback, volume contraction, low-volume pullback",50,68,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,18.82,43.4,0.51,22.58,1,True,3.97,3888723403.0,239.49,216.05,203.93,198.95,268.27,146.32,268.27,146.32,263.53,269.04,RESISTANCE_BREAKOUT,BREAKOUT,0.29,,,0,,,0,False,False,252.9,ATR_FALLBACK,254.59,5.37,6.0,241.75,241.75,282.49,290.56,295.94,1.33,,,False,5.0,290.56,8.0,1.33,False,2.5,10.4,0.0,16152247.0,2999782115.0,3.74,True,True,"Salesforce, Inc. Common Stock",52.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.2,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,52.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
OKTA,189.91,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, volume contraction",48,72,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,35.4,61.6,0.47,28.63,2,True,4.82,715858613.0,169.12,153.08,117.45,127.6,191.99,113.87,179.44,62.66,174.85,192.72,RESISTANCE_BREAKOUT,BREAKOUT,0.38,,,0,,,0,False,False,181.16,ATR_FALLBACK,179.0,7.12,6.0,166.17,157.73,202.36,208.14,211.99,1.33,,,False,5.0,208.14,8.0,1.33,False,2.5,1.1,0.0,4289027.0,578333848.0,5.28,True,True,"Okta, Inc. - Class A Common Stock",52.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,52.2,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,52.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
FIVN,33.55,REJECT,REJECT,"20/50 uptrend, rising EMA50",34,44,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,3.38,45.2,0.72,19.81,1,True,4.91,53377966.0,32.31,30.04,24.45,30.1,35.18,18.15,35.18,13.29,35.17,35.31,RESISTANCE_BREAKOUT,BREAKOUT,0.37,,,0,,,0,False,False,33.19,ATR_FALLBACK,32.84,7.0,6.0,30.1,30.1,37.08,38.14,38.84,1.33,,,False,5.0,38.14,8.0,1.33,False,2.5,4.87,0.0,1596686.0,54848745.0,4.61,True,True,"Five9, Inc. - Common Stock",51.8,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,51.8,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,51.8,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
TWLO,242.2,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, tight range",52,76,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,10.07,50.6,0.33,24.89,1,True,4.08,367283450.0,231.91,221.53,178.5,215.79,244.89,179.2,258.35,112.99,258.35,245.68,RESISTANCE_BREAKOUT,BREAKOUT,0.32,,,0,,,0,False,False,230.94,EMA20,231.91,5.61,6.0,222.63,221.86,257.96,265.34,270.25,1.33,258.35,5.16,True,5.0,258.35,5.16,0.86,False,2.5,1.11,0.0,1606961.0,344751380.0,4.02,True,True,Twilio Inc. Class A Common Stock,51.3,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,51.3,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,51.3,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
DOCU,70.26,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, volume contraction",40,64,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,14.03,65.3,0.49,10.31,1,True,4.23,224158522.0,65.74,60.44,57.62,58.73,74.07,42.25,70.4,41.37,66.33,74.3,RESISTANCE_BREAKOUT,BREAKOUT,0.32,,,0,,,0,False,False,69.84,ATR_FALLBACK,69.85,5.99,6.0,63.82,63.63,78.02,80.25,81.73,1.33,,,False,5.0,80.25,8.0,1.33,False,2.5,5.42,0.0,3380702.0,204876584.0,3.87,True,True,"DocuSign, Inc. - Common Stock",50.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,50.2,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,50.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
